,Angry,Disgust,Fear,Happy,Neutral,Sad,Surprise
92,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0
94,0,0,0,0,0,0,0
95,0,0,0,0,0,0,0
96,0,0,0,0,0,0,0
97,0,0,0,0,0,0,0
98,0,0,0,0,0,0,0
99,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0
101,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0
160,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0
176,0.3135957717895508,0.026454485952854156,0.523810625076294,94.01475524902344,3.40146541595459,0.0713946670293808,1.6485331058502197
177,0.31471776962280273,0.0264742448925972,0.5254711508750916,94.00971984863281,3.39349627494812,0.07146935164928436,1.6586495637893677
178,0.31873613595962524,0.026678159832954407,0.5338253378868103,94.00448608398438,3.350818634033203,0.07129678875207901,1.6941523551940918
179,0.32669389247894287,0.027374593541026115,0.5402600169181824,93.99568939208984,3.336836338043213,0.072003073990345,1.7011480331420898
180,0.19217288494110107,0.011549181304872036,0.3233412504196167,95.78599548339844,2.3029184341430664,0.027742033824324608,1.3562747240066528
181,0.3384541869163513,0.033531565219163895,0.5996298789978027,94.32422637939453,2.6499671936035156,0.06515130400657654,1.9890365600585938
182,0.23857475817203522,0.01823342964053154,0.40621092915534973,94.96820068359375,2.83711576461792,0.03853397071361542,1.49313485622406
183,0.2104175090789795,0.012595033273100853,0.3466145992279053,95.67188262939453,2.34908127784729,0.028547748923301697,1.3808561563491821
184,0.2104175090789795,0.012595033273100853,0.3466145992279053,95.67188262939453,2.34908127784729,0.028547748923301697,1.3808561563491821
185,56.427406311035156,35.11212158203125,2.5178940296173096,0.010058042593300343,1.4330428838729858,2.0710206031799316,2.4284489154815674
186,56.427406311035156,35.11212158203125,2.5178940296173096,0.010058042593300343,1.4330428838729858,2.0710206031799316,2.4284489154815674
187,56.41620635986328,35.131935119628906,2.515214681625366,0.010051263496279716,1.4334145784378052,2.0683979988098145,2.424776792526245
188,56.419708251953125,35.128204345703125,2.515214204788208,0.01005387119948864,1.4335321187973022,2.0683369636535645,2.4249532222747803
189,56.350135803222656,35.19416046142578,2.5156259536743164,0.010070396587252617,1.433749794960022,2.068692207336426,2.4275734424591064
190,56.61314010620117,32.97419357299805,3.2612574100494385,0.010552545078098774,1.8929343223571777,2.844642400741577,2.4032843112945557
191,56.61314010620117,32.97419357299805,3.2612574100494385,0.010552545078098774,1.8929343223571777,2.844642400741577,2.4032843112945557
192,56.57899475097656,33.005985260009766,3.2604482173919678,0.01057468168437481,1.8932796716690063,2.8459084033966064,2.4048173427581787
193,56.57899475097656,33.005985260009766,3.2604482173919678,0.01057468168437481,1.8932796716690063,2.8459084033966064,2.4048173427581787
194,0.33201566338539124,0.042394980788230896,1.0855505466461182,0.0030802791006863117,0.004230769816786051,0.007211628835648298,98.52552032470703
195,0.33201566338539124,0.042394980788230896,1.0855505466461182,0.0030802791006863117,0.004230769816786051,0.007211628835648298,98.52552032470703
196,0.33496496081352234,0.04294653236865997,1.093780755996704,0.0030980906449258327,0.004258530214428902,0.007283920422196388,98.513671875
197,0.3349311947822571,0.04293094202876091,1.0922857522964478,0.0030891592614352703,0.004250585101544857,0.007269047666341066,98.51524353027344
198,0.33509573340415955,0.04291151836514473,1.0919873714447021,0.003096449188888073,0.004256566055119038,0.0072698406875133514,98.51538848876953
199,0.33509573340415955,0.04291151836514473,1.0919873714447021,0.003096449188888073,0.004256566055119038,0.0072698406875133514,98.51538848876953
200,0.33509573340415955,0.04291151836514473,1.0919873714447021,0.003096449188888073,0.004256566055119038,0.0072698406875133514,98.51538848876953
201,0.33509573340415955,0.04291151836514473,1.0919873714447021,0.003096449188888073,0.004256566055119038,0.0072698406875133514,98.51538848876953
202,0.33509573340415955,0.04291151836514473,1.0919873714447021,0.003096449188888073,0.004256566055119038,0.0072698406875133514,98.51538848876953
203,0.33509573340415955,0.04291151836514473,1.0919873714447021,0.003096449188888073,0.004256566055119038,0.0072698406875133514,98.51538848876953
204,0.33509573340415955,0.04291151836514473,1.0919873714447021,0.003096449188888073,0.004256566055119038,0.0072698406875133514,98.51538848876953
205,0.3357219398021698,0.04304452985525131,1.092187523841858,0.0030852279160171747,0.004243309609591961,0.007258301135152578,98.51446533203125
206,0.33416256308555603,0.04275895655155182,1.0907231569290161,0.0030947234481573105,0.004241368733346462,0.0072423857636749744,98.51777648925781
207,0.3341938257217407,0.04281986504793167,1.090956687927246,0.0030957225244492292,0.004244558978825808,0.007249451242387295,98.51744079589844
208,0.3374796509742737,0.04326444864273071,1.100343942642212,0.0031225411221385,0.004235799890011549,0.007273272145539522,98.50428009033203
209,0.337566077709198,0.04328906536102295,1.1007499694824219,0.0031231294851750135,0.004234957508742809,0.007274156901985407,98.5037612915039
210,0.3377644121646881,0.04333863779902458,1.101287603378296,0.0031250587198883295,0.004238138906657696,0.007281378377228975,98.50296020507812
211,0.3377644121646881,0.04333863779902458,1.101287603378296,0.0031250587198883295,0.004238138906657696,0.007281378377228975,98.50296020507812
212,1.1006187200546265,0.06735281646251678,7.56589937210083,50.55059051513672,22.27982521057129,17.565317153930664,0.8703941702842712
213,1.0999140739440918,0.06698247045278549,7.537396430969238,50.67509841918945,22.228816986083984,17.523052215576172,0.8687347173690796
214,1.0976065397262573,0.06690521538257599,7.527665138244629,50.73841857910156,22.213016510009766,17.486778259277344,0.8696057796478271
215,1.087267279624939,0.06649275869131088,7.508163928985596,50.94660949707031,22.088821411132812,17.430238723754883,0.8724024295806885
216,1.0919748544692993,0.06749095022678375,7.509733200073242,50.938560485839844,22.01854133605957,17.507280349731445,0.8664258718490601
217,1.0919748544692993,0.06749095022678375,7.509733200073242,50.938560485839844,22.01854133605957,17.507280349731445,0.8664258718490601
218,1.0919748544692993,0.06749095022678375,7.509733200073242,50.938560485839844,22.01854133605957,17.507280349731445,0.8664258718490601
219,1.0919748544692993,0.06749095022678375,7.509733200073242,50.938560485839844,22.01854133605957,17.507280349731445,0.8664258718490601
220,1.0919748544692993,0.06749095022678375,7.509733200073242,50.938560485839844,22.01854133605957,17.507280349731445,0.8664258718490601
221,18.628067016601562,78.43096160888672,1.9525561332702637,0.04386080056428909,0.17876696586608887,0.45320120453834534,0.31257331371307373
222,18.626956939697266,78.43214416503906,1.952451467514038,0.04385926201939583,0.1787879914045334,0.4532512426376343,0.3125489354133606
223,18.628067016601562,78.43096160888672,1.9525561332702637,0.04386080056428909,0.17876696586608887,0.45320120453834534,0.31257331371307373
224,18.631914138793945,78.42630767822266,1.9529554843902588,0.04398815333843231,0.17850586771965027,0.4529772698879242,0.3133498430252075
225,18.631914138793945,78.42630767822266,1.9529554843902588,0.04398815333843231,0.17850586771965027,0.4529772698879242,0.3133498430252075
226,18.631914138793945,78.42630767822266,1.9529554843902588,0.04398815333843231,0.17850586771965027,0.4529772698879242,0.3133498430252075
227,25.619775772094727,26.027240753173828,5.290560245513916,0.003710262244567275,4.704843997955322,37.58034896850586,0.7735269665718079
228,25.619775772094727,26.027240753173828,5.290560245513916,0.003710262244567275,4.704843997955322,37.58034896850586,0.7735269665718079
229,25.642181396484375,25.984298706054688,5.292581558227539,0.003719902830198407,4.712155342102051,37.586517333984375,0.7785429954528809
230,25.642181396484375,25.984298706054688,5.292581558227539,0.003719902830198407,4.712155342102051,37.586517333984375,0.7785429954528809
231,25.642181396484375,25.984298706054688,5.292581558227539,0.003719902830198407,4.712155342102051,37.586517333984375,0.7785429954528809
232,25.600322723388672,26.073965072631836,5.271461486816406,0.0037069017998874187,4.721007347106934,37.55268859863281,0.7768531441688538
233,25.61195182800293,26.041582107543945,5.274223327636719,0.0037106394302099943,4.72431755065918,37.56593322753906,0.7782807946205139
234,25.61195182800293,26.041582107543945,5.274223327636719,0.0037106394302099943,4.72431755065918,37.56593322753906,0.7782807946205139
235,25.61195182800293,26.041582107543945,5.274223327636719,0.0037106394302099943,4.72431755065918,37.56593322753906,0.7782807946205139
236,4.1126556396484375,1.7166862487792969,17.399539947509766,0.0395672507584095,0.010532678104937077,0.09203308075666428,76.62899017333984
237,4.1126556396484375,1.7166862487792969,17.399539947509766,0.0395672507584095,0.010532678104937077,0.09203308075666428,76.62899017333984
238,4.086335182189941,1.709357500076294,17.267059326171875,0.03891967609524727,0.010474658571183681,0.09147768467664719,76.79637908935547
239,4.086335182189941,1.709357500076294,17.267059326171875,0.03891967609524727,0.010474658571183681,0.09147768467664719,76.79637908935547
240,3.4535486698150635,1.2716556787490845,25.390729904174805,0.030880596488714218,0.006690324284136295,0.07348258793354034,69.77301788330078
241,3.4535486698150635,1.2716556787490845,25.390729904174805,0.030880596488714218,0.006690324284136295,0.07348258793354034,69.77301788330078
242,3.4511988162994385,1.2707439661026,25.398719787597656,0.030866680666804314,0.006684099789708853,0.07343403995037079,69.76835632324219
243,3.4501447677612305,1.2704498767852783,25.39040756225586,0.030885403975844383,0.0066885012201964855,0.07346697896718979,69.77796173095703
244,3.4501447677612305,1.2704498767852783,25.39040756225586,0.030885403975844383,0.0066885012201964855,0.07346697896718979,69.77796173095703
245,0.22303126752376556,0.015183258801698685,0.40385493636131287,94.65103149414062,3.2052438259124756,0.04949989542365074,1.4521504640579224
246,0.22347477078437805,0.015225918963551521,0.405182421207428,94.64480590820312,3.2050442695617676,0.049615610390901566,1.4566500186920166
247,0.22347477078437805,0.015225918963551521,0.405182421207428,94.64480590820312,3.2050442695617676,0.049615610390901566,1.4566500186920166
248,0.22347477078437805,0.015225918963551521,0.405182421207428,94.64480590820312,3.2050442695617676,0.049615610390901566,1.4566500186920166
249,0.22366075217723846,0.015255529433488846,0.40571630001068115,94.64302825927734,3.206308603286743,0.049703020602464676,1.4563261270523071
250,0.2237492948770523,0.015277734026312828,0.40604010224342346,94.64239501953125,3.207242488861084,0.049778975546360016,1.4555110931396484
251,0.22396671772003174,0.015329492278397083,0.40583452582359314,94.638916015625,3.214768648147583,0.04991457238793373,1.4512661695480347
252,0.22353139519691467,0.015311513096094131,0.4053543210029602,94.64906311035156,3.2057251930236816,0.04975898936390877,1.4512579441070557
253,0.22410188615322113,0.015331638976931572,0.4057759940624237,94.65152740478516,3.2048258781433105,0.049885716289281845,1.4485480785369873
254,0.22420883178710938,0.015329140238463879,0.4057925343513489,94.65316772460938,3.203197479248047,0.04986366257071495,1.4484350681304932
255,0.22420883178710938,0.015329140238463879,0.4057925343513489,94.65316772460938,3.203197479248047,0.04986366257071495,1.4484350681304932
256,0.22420883178710938,0.015329140238463879,0.4057925343513489,94.65316772460938,3.203197479248047,0.04986366257071495,1.4484350681304932
257,0.22420883178710938,0.015329140238463879,0.4057925343513489,94.65316772460938,3.203197479248047,0.04986366257071495,1.4484350681304932
258,0.22420883178710938,0.015329140238463879,0.4057925343513489,94.65316772460938,3.203197479248047,0.04986366257071495,1.4484350681304932
259,0.22420883178710938,0.015329140238463879,0.4057925343513489,94.65316772460938,3.203197479248047,0.04986366257071495,1.4484350681304932
260,0.22420883178710938,0.015329140238463879,0.4057925343513489,94.65316772460938,3.203197479248047,0.04986366257071495,1.4484350681304932
261,0.22420883178710938,0.015329140238463879,0.4057925343513489,94.65316772460938,3.203197479248047,0.04986366257071495,1.4484350681304932
262,45.197052001953125,47.59574890136719,3.0345308780670166,0.003679226152598858,0.8499525785446167,2.52099609375,0.798044741153717
263,45.197052001953125,47.59574890136719,3.0345308780670166,0.003679226152598858,0.8499525785446167,2.52099609375,0.798044741153717
264,45.247467041015625,47.57310104370117,3.0230538845062256,0.003667339915409684,0.8450932502746582,2.511359453201294,0.7962653636932373
265,45.247467041015625,47.57310104370117,3.0230538845062256,0.003667339915409684,0.8450932502746582,2.511359453201294,0.7962653636932373
266,45.247467041015625,47.57310104370117,3.0230538845062256,0.003667339915409684,0.8450932502746582,2.511359453201294,0.7962653636932373
267,45.247467041015625,47.57310104370117,3.0230538845062256,0.003667339915409684,0.8450932502746582,2.511359453201294,0.7962653636932373
268,45.247467041015625,47.57310104370117,3.0230538845062256,0.003667339915409684,0.8450932502746582,2.511359453201294,0.7962653636932373
269,45.232696533203125,47.59038543701172,3.021437883377075,0.003664119401946664,0.8447181582450867,2.5114612579345703,0.7956348657608032
270,44.85407638549805,47.98653030395508,3.0030105113983154,0.0037369129713624716,0.8471103310585022,2.5077950954437256,0.7977343201637268
271,44.85407638549805,47.98653030395508,3.0030105113983154,0.0037369129713624716,0.8471103310585022,2.5077950954437256,0.7977343201637268
272,0.35314202308654785,0.043223194777965546,1.0913970470428467,0.003322667209431529,0.004359311889857054,0.006921923253685236,98.49763488769531
273,0.35314202308654785,0.043223194777965546,1.0913970470428467,0.003322667209431529,0.004359311889857054,0.006921923253685236,98.49763488769531
274,0.3470938503742218,0.04253643751144409,1.0804674625396729,0.003249046392738819,0.004276007413864136,0.006774745881557465,98.5156021118164
275,0.3470938503742218,0.04253643751144409,1.0804674625396729,0.003249046392738819,0.004276007413864136,0.006774745881557465,98.5156021118164
276,0.3470938503742218,0.04253643751144409,1.0804674625396729,0.003249046392738819,0.004276007413864136,0.006774745881557465,98.5156021118164
277,0.3470938503742218,0.04253643751144409,1.0804674625396729,0.003249046392738819,0.004276007413864136,0.006774745881557465,98.5156021118164
278,0.3470938503742218,0.04253643751144409,1.0804674625396729,0.003249046392738819,0.004276007413864136,0.006774745881557465,98.5156021118164
279,0.3470938503742218,0.04253643751144409,1.0804674625396729,0.003249046392738819,0.004276007413864136,0.006774745881557465,98.5156021118164
280,0.3470842242240906,0.042532097548246384,1.0804380178451538,0.0032486729323863983,0.004275732208043337,0.006773586850613356,98.5156478881836
281,0.34996894001960754,0.013947092927992344,1.6062487363815308,82.47979736328125,13.330324172973633,1.8803209066390991,0.3393937051296234
282,0.34998640418052673,0.01394745148718357,1.606453776359558,82.48081970214844,13.328780174255371,1.880658745765686,0.3393603563308716
283,0.35147660970687866,0.013888269662857056,1.610498309135437,82.44843292236328,13.357389450073242,1.8771005868911743,0.3412131369113922
284,0.35638177394866943,0.014185866340994835,1.6311135292053223,82.27268981933594,13.47179126739502,1.9133793115615845,0.3404608368873596
285,0.35638177394866943,0.014185866340994835,1.6311135292053223,82.27268981933594,13.47179126739502,1.9133793115615845,0.3404608368873596
286,0.35638177394866943,0.014185866340994835,1.6311135292053223,82.27268981933594,13.47179126739502,1.9133793115615845,0.3404608368873596
287,0.356351375579834,0.014185374602675438,1.630842685699463,82.27195739746094,13.473188400268555,1.912977695465088,0.3404957950115204
288,0.3563454747200012,0.014185255393385887,1.6312049627304077,82.27102661132812,13.473526000976562,1.9131509065628052,0.3405614197254181
289,0.35651373863220215,0.014213117770850658,1.6310902833938599,82.27420806884766,13.471746444702148,1.9111828804016113,0.3410518765449524
290,10.859212875366211,85.95352172851562,1.4960289001464844,0.05834098532795906,0.4870011508464813,0.9026439189910889,0.2432471215724945
291,10.85977840423584,85.953125,1.4962760210037231,0.058310434222221375,0.48683035373687744,0.9024537801742554,0.24321678280830383
292,10.85977840423584,85.953125,1.4962760210037231,0.058310434222221375,0.48683035373687744,0.9024537801742554,0.24321678280830383
293,10.85977840423584,85.953125,1.4962760210037231,0.058310434222221375,0.48683035373687744,0.9024537801742554,0.24321678280830383
294,10.85977840423584,85.953125,1.4962760210037231,0.058310434222221375,0.48683035373687744,0.9024537801742554,0.24321678280830383
295,10.85977840423584,85.953125,1.4962760210037231,0.058310434222221375,0.48683035373687744,0.9024537801742554,0.24321678280830383
296,10.858769416809082,85.95408630371094,1.4956600666046143,0.05835352838039398,0.4870845079421997,0.9027996063232422,0.24324490129947662
297,24.83180046081543,29.153362274169922,5.5292863845825195,0.0036632430274039507,4.00732421875,35.747314453125,0.7272546291351318
298,24.83180046081543,29.153362274169922,5.5292863845825195,0.0036632430274039507,4.00732421875,35.747314453125,0.7272546291351318
299,24.831602096557617,29.147430419921875,5.526108741760254,0.003661199938505888,4.008213996887207,35.75559997558594,0.7273817658424377
300,24.8301944732666,29.151260375976562,5.525152206420898,0.0036605510395020247,4.007682800292969,35.75475311279297,0.7273017168045044
301,24.849626541137695,29.182830810546875,5.522141933441162,0.0036546261981129646,4.001755237579346,35.71284866333008,0.7271484136581421
302,24.849626541137695,29.182830810546875,5.522141933441162,0.0036546261981129646,4.001755237579346,35.71284866333008,0.7271484136581421
303,24.849626541137695,29.182830810546875,5.522141933441162,0.0036546261981129646,4.001755237579346,35.71284866333008,0.7271484136581421
304,24.849626541137695,29.182830810546875,5.522141933441162,0.0036546261981129646,4.001755237579346,35.71284866333008,0.7271484136581421
305,24.849626541137695,29.182830810546875,5.522141933441162,0.0036546261981129646,4.001755237579346,35.71284866333008,0.7271484136581421
306,24.849626541137695,29.182830810546875,5.522141933441162,0.0036546261981129646,4.001755237579346,35.71284866333008,0.7271484136581421
307,24.849626541137695,29.182830810546875,5.522141933441162,0.0036546261981129646,4.001755237579346,35.71284866333008,0.7271484136581421
308,24.849626541137695,29.182830810546875,5.522141933441162,0.0036546261981129646,4.001755237579346,35.71284866333008,0.7271484136581421
309,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
310,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
311,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
312,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
313,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
314,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
315,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
316,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
317,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
318,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
319,0.657213032245636,0.24256858229637146,11.383804321289062,0.04230176657438278,0.004363665822893381,0.03574680536985397,87.63400268554688
320,2.8869032859802246,1.2973674535751343,13.07997989654541,0.09591858088970184,0.022805387154221535,0.16406573355197906,82.45296478271484
321,2.8869032859802246,1.2973674535751343,13.07997989654541,0.09591858088970184,0.022805387154221535,0.16406573355197906,82.45296478271484
322,2.8876519203186035,1.2980268001556396,13.083006858825684,0.09593209624290466,0.022810209542512894,0.1641179621219635,82.44845581054688
323,2.8876519203186035,1.2980268001556396,13.083006858825684,0.09593209624290466,0.022810209542512894,0.1641179621219635,82.44845581054688
324,2.8876519203186035,1.2980268001556396,13.083006858825684,0.09593209624290466,0.022810209542512894,0.1641179621219635,82.44845581054688
325,0.008306174539029598,0.0007565147243440151,0.048127587884664536,98.91748046875,0.21835218369960785,0.007587419357150793,0.7993891835212708
326,0.012125210836529732,0.001420430140569806,0.05875490605831146,98.7069091796875,0.21533647179603577,0.009517885744571686,0.9959394335746765
327,0.004413359798491001,0.0003998433821834624,0.049110811203718185,97.42845916748047,0.21122558414936066,0.0029678852297365665,2.3034205436706543
328,0.011758720502257347,0.0012012128718197346,0.15633651614189148,90.78380584716797,0.21023418009281158,0.004040530417114496,8.832622528076172
329,0.06133453547954559,0.006277790293097496,0.7048895359039307,82.45062255859375,0.034773703664541245,0.006842544302344322,16.735258102416992
330,0.06133453547954559,0.006277790293097496,0.7048895359039307,82.45062255859375,0.034773703664541245,0.006842544302344322,16.735258102416992
331,0.07505306601524353,0.008749485947191715,0.7681231498718262,86.05972290039062,0.27664050459861755,0.009573263116180897,12.80213737487793
332,0.07427097111940384,0.012778064236044884,0.8018722534179688,78.15665435791016,0.03489045053720474,0.008651455864310265,20.910888671875
333,0.025332868099212646,0.003870949149131775,0.13783332705497742,94.07075500488281,0.9720308780670166,0.014383609406650066,4.775795936584473
334,0.1863279789686203,0.060652684420347214,0.42503949999809265,80.60684204101562,17.679584503173828,0.5501088500022888,0.4914514720439911
335,0.18643009662628174,0.06069590896368027,0.4256165027618408,80.6008529663086,17.684112548828125,0.550441324710846,0.4918557107448578
336,1.1229361295700073,0.39766693115234375,2.733792781829834,58.6270751953125,33.391353607177734,2.4333279132843018,1.2938470840454102
337,0.4332212805747986,0.2485610544681549,0.9449228644371033,67.14458465576172,29.271343231201172,0.8792929649353027,1.078080415725708
338,0.5520474910736084,0.21614213287830353,1.4801459312438965,85.49786376953125,2.051823377609253,0.1597880870103836,10.042194366455078
339,0.2561371326446533,0.024615982547402382,0.9933806657791138,85.85494995117188,0.3158276081085205,0.02046351134777069,12.534628868103027
340,0.25629734992980957,0.02462926134467125,0.9945382475852966,85.84894561767578,0.31608515977859497,0.020462334156036377,12.539048194885254
341,0.2167796492576599,0.0212431401014328,0.8215897679328918,91.82614135742188,1.0726439952850342,0.04018428921699524,6.001418113708496
342,0.3140527307987213,0.018926072865724564,0.7078900933265686,93.20862579345703,1.0789748430252075,0.04110463336110115,4.630423545837402
343,0.2945511043071747,0.029169488698244095,0.7105153799057007,92.07906341552734,1.6102877855300903,0.04279128462076187,5.233625888824463
344,0.05837450176477432,0.014027895405888557,0.2450282871723175,89.49063110351562,9.56002140045166,0.12142157554626465,0.510497510433197
345,0.0579659640789032,0.013914655894041061,0.24380294978618622,89.55894470214844,9.486210823059082,0.11865197122097015,0.5205116868019104
346,0.13724568486213684,0.023333333432674408,0.45085766911506653,93.22929382324219,3.174781322479248,0.0986606553196907,2.8858213424682617
347,0.03646385297179222,0.003090993734076619,0.3370504677295685,93.25923919677734,0.813766360282898,0.017419148236513138,5.53297233581543
348,0.04675108566880226,0.001971605233848095,0.2833014130592346,94.64618682861328,0.7030586004257202,0.01782679744064808,4.300907135009766
349,0.13950508832931519,0.017899462953209877,1.8754359483718872,79.09466552734375,0.5602115988731384,0.045026931911706924,18.26725959777832
350,0.13959355652332306,0.017918825149536133,1.877140760421753,79.09034729003906,0.5600600242614746,0.04504607245326042,18.2699031829834
351,0.35664913058280945,0.02252116985619068,4.485635280609131,67.83863067626953,0.15607361495494843,0.031894952058792114,27.108604431152344
352,0.12080729752779007,0.023015737533569336,1.368701696395874,83.71878051757812,0.5496446490287781,0.04426919296383858,14.174786567687988
